1	294	人口	人口	6.6957612
1	305	什么	什么	8.06625271
1	307	今后	今后	7.20992804
1	308	今天下午	今天下午	8.4304409
1	309	今年	今年	8.06625271
1	314	从	从	5.89467525
1	316	从来	从来	8.4304409
1	2422	他	他	5.17188692
1	319	他们	他们	7.24314976
1	321	仙桃市	仙桃市	8.4304409
1	324	以	以	5.89467525
1	327	以及	以及	7.16007471
1	329	以往	以往	8.27068329
1	342	优衣库	优衣库	8.27068329
1	343	会	会	5.75871468
1	345	会徽	会徽	7.65346575
1	0	传达	传达	8.55969524
1	351	伤者	伤者	8.27068329
1	353	伴随	伴随	8.27068329
1	2423	但	但	4.39856863
1	356	但是	但是	5.45915747
1	359	低价	低价	8.27068329
1	364	住房	住房	8.06625271
1	376	你	你	6.63288403
1	381	依旧	依旧	8.27068329
1	397	信息	信息	7.83871126
1	398	信托	信托	8.4304409
1	410	做好	做好	8.4304409
1	421	偶尔	偶尔	8.4304409
1	427	充分	充分	8.4304409
1	0	充分发挥	充分发挥	8.55969524
1	429	先后	先后	8.27068329
1	441	八	八	6.87245226
1	442	八月	八月	8.27068329
1	2424	公募	公募	6.99629879
1	447	公安机关	公安机关	8.4304409
1	452	公积金	公积金	8.27068329
1	2425	六	六	5.52278042
1	456	共	共	8.27068329
1	460	关注	关注	7.49723291
1	462	关键	关键	8.4304409
1	464	其	其	5.60651636
1	465	其中	其中	5.23010302
1	466	其他	其他	7.65346575
1	467	其余	其余	7.20992804
1	484	再度	再度	8.06625271
1	485	再次	再次	7.20992804
1	499	几个	几个	8.27068329
1	500	几乎	几乎	8.27068329
1	502	凤凰网	凤凰网	8.4304409
1	507	出库	出库	8.4304409
1	509	出现	出现	7.36214542
1	525	则	则	8.27068329
1	529	创	创	8.4304409
1	534	创造	创造	8.4304409
1	541	别	别	8.06625271
1	571	加上	加上	8.4304409
1	2426	加大	加大	7.16007471
1	2427	北京	北京	4.17123413
1	586	北湖	北湖	8.4304409
1	602	十年	十年	8.06625271
1	612	卓阳	卓阳	8.4304409
1	620	南桥	南桥	8.4304409
1	0	南沙	南沙	8.55969524
1	630	印度	印度	8.27068329
1	633	即	即	8.4304409
1	634	即使	即使	8.27068329
1	636	却	却	7.65346575
1	0	却是	却是	8.55969524
1	640	原则性	原则性	8.4304409
1	641	原味	原味	8.4304409
1	646	去年	去年	8.4304409
1	650	又	又	7.36214542
1	653	及时	及时	8.06625271
1	678	受伤	受伤	8.27068329
1	679	受到	受到	8.27068329
1	2428	变温	变温	5.71537352
1	686	只	只	6.99629879
1	689	只有	只有	8.27068329
1	691	只要	只要	8.4304409
1	2429	可	可	5.58491564
1	697	可能	可能	7.65346575
1	703	司机	司机	8.4304409
1	706	各大	各大	8.4304409
1	712	合理	合理	8.4304409
1	717	同时	同时	6.09365797
1	723	后	后	6.43933344
1	725	后者	后者	8.4304409
1	2430	向	向	6.83478165
1	735	呃	呃	8.4304409
1	741	周杰伦	周杰伦	6.05207825
1	744	和	和	5.60397863
1	748	哈根达斯	哈根达斯	8.4304409
1	752	售后	售后	8.4304409
1	763	嗯	嗯	5.24816942
1	767	四	四	5.68520927
1	772	四川	四川	8.4304409
1	783	因为	因为	6.91228199
1	784	因此	因此	7.20992804
1	794	国务院	国务院	7.20992804
1	2431	国家	国家	6.01855183
1	797	国球	国球	8.27068329
1	800	国际乒联	国际乒联	8.4304409
1	802	图	图	8.27068329
1	2432	土地	土地	7.20992804
1	805	在	在	4.0395956
1	827	基于	基于	8.27068329
1	828	基本	基本	8.06625271
1	832	基金	基金	6.66356182
1	857	外滩	外滩	8.4304409
1	860	外面	外面	8.4304409
1	863	多位	多位	8.4304409
1	876	大力	大力	8.4304409
1	879	大型	大型	7.83871126
1	881	大家	大家	7.20992804
1	884	大成	大成	8.4304409
1	890	大约	大约	8.4304409
1	901	太阳	太阳	8.4304409
1	905	奔驰	奔驰	8.4304409
1	914	女子	女子	7.49723291
1	918	她	她	7.16007471
1	924	如今	如今	8.4304409
1	928	如果	如果	8.06625271
1	936	娱乐	娱乐	8.27068329
1	942	孔乙己	孔乙己	8.4304409
1	944	孔家	孔家	8.4304409
1	947	存量	存量	8.06625271
1	950	孩子	孩子	7.65346575
1	952	它	它	6.99629879
1	953	它们	它们	8.4304409
1	969	实行	实行	8.06625271
1	989	对	对	5.13668489
1	990	对于	对于	7.088027
1	1003	将	将	4.70636415
1	1018	就	就	5.73360729
1	1019	就是	就是	7.13682318
1	1022	尽快	尽快	8.4304409
1	1027	屡	屡	8.4304409
1	1030	崇明岛	崇明岛	8.4304409
1	1035	工作日	工作日	8.27068329
1	1042	左小蕾	左小蕾	7.16007471
1	1044	巩固	巩固	8.4304409
1	1045	差别化	差别化	8.4304409
1	1047	已	已	6.79786682
1	1048	已有	已有	8.27068329
1	2433	已经	已经	6.83478165
1	1054	市场	市场	6.2776022
1	1058	市政府	市政府	7.20992804
1	1059	市民	市民	8.27068329
1	1063	希望	希望	7.65346575
1	1065	带动	带动	8.4304409
1	0	年内	年内	8.55969524
1	1077	并	并	5.46428061
1	1078	并且	并且	8.4304409
1	1080	并非	并非	8.27068329
1	1083	幺	幺	6.63288403
1	1085	广州	广州	8.06625271
1	1099	建立	建立	8.06625271
1	1106	开展	开展	7.49723291
1	1111	引来	引来	7.20992804
1	1114	张伟	张伟	8.27068329
1	1115	张女士	张女士	8.4304409
1	1118	强行	强行	8.27068329
1	1119	强调	强调	8.06625271
1	1121	当中	当中	8.4304409
1	1125	当地	当地	8.27068329
1	1128	当时	当时	7.16007471
1	1135	影片	影片	7.20992804
1	1140	很	很	6.83478165
1	1141	很多	很多	7.088027
1	1143	很快	很快	8.27068329
1	1147	微博	微博	8.4304409
1	1176	恒大	恒大	8.4304409
1	1178	您	您	8.4304409
1	0	想	想	6.60014439
1	1195	成都	成都	8.27068329
1	1196	我	我	7.36214542
1	1197	我们	我们	4.70223808
1	1203	截至	截至	8.4304409
1	1204	戴	戴	8.4304409
1	1208	房地产	房地产	6.87245226
1	1214	所以	所以	7.20992804
1	1215	所幸	所幸	8.4304409
1	1216	所有	所有	7.83871126
1	1220	所谓	所谓	8.27068329
1	1224	手臂	手臂	8.4304409
1	2434	打开	打开	3.11688519
1	1233	打造	打造	7.20992804
1	1239	扬言	扬言	8.4304409
1	1248	把	把	6.6957612
1	1249	抑制	抑制	8.4304409
1	1252	投资	投资	7.83871126
1	1268	拍	拍	8.4304409
1	1274	持刀	持刀	8.27068329
1	1287	按照	按照	8.27068329
1	1312	接近	接近	8.27068329
1	1318	推动	推动	7.83871126
1	1325	提高	提高	8.06625271
1	2435	搜狐	搜狐	5.2410059
1	1338	攒够	攒够	8.4304409
1	1341	支撑	支撑	7.49723291
1	1356	政策	政策	7.49723291
1	1376	新	新	5.34034729
1	1377	新一轮	新一轮	8.4304409
1	1378	新世纪	新世纪	8.4304409
1	2436	新房	新房	7.16007471
1	2437	新款	新款	7.20992804
1	1389	新股	新股	7.83871126
1	1412	日本	日本	6.83478165
1	1415	时代	时代	8.4304409
1	1420	昆凌	昆凌	8.27068329
1	1422	明星	明星	8.4304409
1	1426	星巴克	星巴克	8.4304409
1	1430	是	是	5.34760189
1	1435	显现出	显现出	8.4304409
1	1451	更	更	7.04072237
1	1454	更大	更大	8.27068329
1	1459	最后	最后	7.20992804
1	1461	最大	最大	8.27068329
1	1464	最终	最终	8.27068329
1	1465	最近	最近	8.06625271
1	1468	有	有	5.30688095
1	1469	有个	有个	8.27068329
1	1474	有助于	有助于	8.4304409
1	1479	朝阳区	朝阳区	8.4304409
1	1483	未来	未来	5.60651636
1	1486	本报讯	本报讯	8.4304409
1	1488	本次	本次	7.20992804
1	2438	来	来	6.83478165
1	1498	来源	来源	8.27068329
1	1502	杭州	杭州	8.27068329
1	1508	查明	查明	8.4304409
1	1514	根据	根据	7.65346575
1	1521	梳理	梳理	8.4304409
1	1531	欢迎	欢迎	8.4304409
1	1537	正是	正是	8.27068329
1	1540	此次	此次	8.27068329
1	1543	武侯祠	武侯祠	8.27068329
1	1544	武汉	武汉	8.4304409
1	1549	母女俩	母女俩	8.4304409
1	1550	每	每	8.4304409
1	1552	每日	每日	8.4304409
1	1555	比利时	比利时	8.06625271
1	1556	比如	比如	7.20992804
1	1560	民警	民警	8.27068329
1	2439	汽车	汽车	5.48340368
1	1574	没有	没有	6.87245226
1	1576	法国	法国	8.27068329
1	1580	泡沫	泡沫	7.36214542
1	1594	流动性	流动性	8.27068329
1	1599	海宁	海宁	8.4304409
1	1600	海昌	海昌	8.4304409
1	1607	涉事	涉事	6.09365797
1	1617	清明	清明	8.27068329
1	1621	清点	清点	8.27068329
1	1622	清障车	清障车	8.4304409
1	1624	渔具	渔具	8.4304409
1	1635	潍坊	潍坊	8.4304409
1	0	澄清	澄清	8.55969524
1	0	火鸟	火鸟	8.55969524
1	1643	灵	灵	8.4304409
1	1645	灵山	灵山	7.20992804
1	1646	灵异	灵异	6.09365797
1	1656	然而	然而	7.20992804
1	1672	物业	物业	8.4304409
1	1673	物业公司	物业公司	8.4304409
1	1676	特别	特别	8.4304409
1	1686	环比	环比	8.4304409
1	1687	现在	现在	5.58491564
1	1692	珠宝店	珠宝店	8.27068329
1	1698	球迷	球迷	8.4304409
1	1707	用	用	7.83871126
1	1710	用户	用户	7.65346575
1	1716	电动车	电动车	8.4304409
1	1730	疑因	疑因	8.4304409
1	1735	百分之八十	百分之八十	8.27068329
1	1736	百分之六十	百分之六十	8.4304409
1	1737	百盛	百盛	8.4304409
1	1740	皇城	皇城	8.4304409
1	1748	盛源	盛源	8.4304409
1	1749	目前	目前	6.6957612
1	1750	目的	目的	8.4304409
1	1755	相关	相关	7.36214542
1	1759	相当于	相当于	7.20992804
1	1760	相比	相比	7.20992804
1	0	看上去	看上去	8.55969524
1	1763	看到	看到	7.83871126
1	1766	看来	看来	8.27068329
1	1772	眼下	眼下	8.4304409
1	1787	研究者	研究者	8.4304409
1	1790	硅谷	硅谷	8.4304409
1	1795	确保	确保	8.4304409
1	1806	科幻	科幻	8.4304409
1	1820	究竟	究竟	8.27068329
1	1830	第五	第五	8.4304409
1	1838	管理	管理	7.36214542
1	0	米	米	8.55969524
1	1842	精卫填海	精卫填海	8.4304409
1	2440	精武	精武	5.45915747
1	1844	精武门	精武门	8.4304409
1	1845	精灵	精灵	7.16007471
1	1847	精神病	精神病	8.4304409
1	2441	累计	累计	7.20992804
1	1857	纠结	纠结	8.4304409
1	1866	纷纷	纷纷	8.4304409
1	1867	组委会	组委会	5.34875584
1	1869	组织	组织	8.4304409
1	1873	绍兴	绍兴	8.4304409
1	1878	经过	经过	6.99629879
1	1880	结合	结合	7.65346575
1	1889	继续	继续	8.06625271
1	1890	续航	续航	7.36214542
1	1893	维持	维持	8.4304409
1	1900	网络	网络	8.06625271
1	1903	老	老	7.83871126
1	1907	老洋房	老洋房	8.4304409
1	1910	而	而	4.57048178
1	1911	而且	而且	5.45915747
1	1912	而是	而是	5.45915747
1	1931	能	能	7.36214542
1	1933	能够	能够	8.27068329
1	2442	自	自	5.72690678
1	1939	自动	自动	7.83871126
1	1950	自贡	自贡	8.4304409
1	1964	苹果	苹果	7.19026661
1	1967	范晓萱	范晓萱	7.20992804
1	1968	茶	茶	8.4304409
1	1970	荣昌	荣昌	8.4304409
1	1977	营业	营业	8.4304409
1	1984	蔡康永	蔡康永	8.4304409
1	1989	虽然	虽然	5.45915747
1	1991	蜀九香	蜀九香	8.4304409
1	1992	蜀山	蜀山	8.4304409
1	2005	被	被	6.08402157
1	2006	袭击	袭击	8.27068329
1	2010	西堤	西堤	8.4304409
1	2014	要	要	6.95305157
1	2015	要求	要求	6.91228199
1	2020	观众	观众	8.4304409
1	2443	观察	观察	5.72690678
1	2036	解析	解析	8.4304409
1	2037	言语	言语	8.4304409
1	2038	警察	警察	8.4304409
1	2039	警方	警方	8.06625271
1	2040	计划	计划	6.76285839
1	2043	认为	认为	7.83871126
1	2048	记者	记者	5.65116787
1	2052	讲述	讲述	8.4304409
1	2058	设定	设定	5.72690678
1	0	设计师	设计师	7.5331502
1	2444	证监会	证监会	5.45032215
1	2071	该	该	5.98611546
1	2075	说明	说明	8.27068329
1	2076	读卖新闻	读卖新闻	8.4304409
1	2079	调	调	8.4304409
1	2095	质疑	质疑	7.83871126
1	2096	购买	购买	8.27068329
1	2099	购房者	购房者	8.4304409
1	2109	赔	赔	8.27068329
1	2128	超过	超过	8.06625271
1	2129	越来越	越来越	8.27068329
1	2149	车辆	车辆	8.27068329
1	2151	转向	转向	8.4304409
1	0	过去	过去	7.5331502
1	2184	近来	近来	8.4304409
1	2187	还	还	6.23577118
1	2188	还是	还是	6.91228199
1	2189	还有	还有	7.16007471
1	2190	还要	还要	7.20992804
1	2191	这	这	4.88044643
1	2193	这个	这个	6.87245226
1	2194	这些	这些	8.27068329
1	2195	这位	这位	8.27068329
1	2197	这家	这家	8.4304409
1	2198	这座	这座	8.4304409
1	2199	这才	这才	8.4304409
1	2445	这样	这样	6.01855183
1	2202	这次	这次	8.4304409
1	2446	这类	这类	6.99629879
1	2206	进一步	进一步	5.67426538
1	2207	进入	进入	8.06625271
1	2209	远东	远东	8.4304409
1	2210	远远	远远	8.27068329
1	2222	送	送	8.27068329
1	2226	适当	适当	8.4304409
1	2240	透露	透露	7.83871126
1	0	途中	途中	8.55969524
1	2245	通过	通过	8.06625271
1	2253	那	那	8.4304409
1	2254	那么	那么	7.83871126
1	2257	部分	部分	7.49723291
1	2259	都	都	6.43933344
1	2260	都江堰	都江堰	8.4304409
1	2275	重庆	重庆	7.16007471
1	2276	重新	重新	8.4304409
1	2282	金	金	8.06625271
1	2283	金融	金融	8.4304409
1	2284	针对	针对	8.27068329
1	2292	销售	销售	8.06625271
1	2299	长时间	长时间	8.27068329
1	2321	除	除	8.27068329
1	2322	除了	除了	8.4304409
1	2325	随着	随着	6.09365797
1	2447	零	零	5.26775503
1	2339	零零	零零	8.4304409
1	2342	需求	需求	7.49723291
1	2343	需要	需要	8.06625271
1	2351	韩国	韩国	8.27068329
1	2363	预计	预计	7.088027
1	2367	频繁	频繁	8.4304409
1	2369	频频	频频	8.4304409
1	2370	颠覆	颠覆	8.4304409
1	2383	首先	首先	8.4304409
1	2390	马龙	马龙	5.69790792
1	2414	龙耀	龙耀	8.4304409
1	0	#0	<eps>	0.675478995
0	2	A	A	6.75347948
0	3	D	D	6.75347948
0	4	F	F	8.23727036
0	5	N	N	7.27314568
0	6	T恤	T恤	8.56660175
0	7	V	V	7.87885427
0	8	X	X	8.23727036
0	9	一	一	6.23738527
0	10	一下	一下	8.56660175
0	11	一个	一个	6.41324043
0	12	一个月	一个月	8.56660175
0	13	一九九零年	一九九零年	8.23727036
0	14	一事	一事	8.23727036
0	15	一二年	一二年	8.56660175
0	16	一些	一些	7.27314568
0	17	一件	一件	8.56660175
0	18	一份	一份	8.56660175
0	19	一位	一位	8.56660175
0	20	一千	一千	8.56660175
0	0	一千亿	一千亿	8.69585609
0	21	一只	一只	8.56660175
0	22	一名	一名	8.56660175
0	23	一向	一向	8.56660175
0	24	一周	一周	7.87885427
0	25	一圈	一圈	8.56660175
0	26	一场	一场	8.56660175
0	27	一天	一天	8.23727036
0	28	一季度	一季度	8.56660175
0	29	一定	一定	8.56660175
0	30	一家	一家	8.23727036
0	31	一对	一对	8.56660175
0	32	一年	一年	8.56660175
0	33	一度	一度	8.56660175
0	34	一张	一张	8.23727036
0	35	一日	一日	8.56660175
0	36	一枪	一枪	8.56660175
0	37	一样	一样	8.56660175
0	38	一概而论	一概而论	8.56660175
0	39	一步	一步	8.56660175
0	40	一段	一段	8.56660175
0	41	一点	一点	7.53082323
0	42	一生	一生	8.56660175
0	43	一男一女	一男一女	8.56660175
0	44	一百一十	一百一十	8.23727036
0	45	一直	一直	8.56660175
0	46	一种	一种	7.06844807
0	47	一米	一米	8.56660175
0	48	一类	一类	8.56660175
0	49	一线	一线	8.56660175
0	50	一致	一致	8.23727036
0	51	一致性	一致性	8.56660175
0	52	一般	一般	8.56660175
0	53	一般而言	一般而言	8.56660175
0	54	一起	一起	8.23727036
0	55	一身	一身	8.56660175
0	56	一辆	一辆	7.87885427
0	57	一辈子	一辈子	8.23727036
0	58	一首	一首	8.56660175
0	59	丁香	丁香	8.56660175
0	60	七	七	6.41324043
0	61	七十万	七十万	8.56660175
0	62	七月	七月	8.56660175
0	63	万余	万余	8.56660175
0	64	万科	万科	8.23727036
0	65	万达	万达	8.23727036
0	66	丈夫	丈夫	7.87885427
0	67	三	三	5.78987598
0	68	三个	三个	7.53082323
0	69	三井	三井	8.56660175
0	70	三位	三位	8.56660175
0	71	三分之一	三分之一	8.56660175
0	72	三分之二	三分之二	8.56660175
0	73	三十	三十	8.56660175
0	74	三十五岁	三十五岁	8.56660175
0	75	三十四	三十四	8.56660175
0	76	三十日	三十日	8.56660175
0	77	三千	三千	8.56660175
0	78	三叶	三叶	8.56660175
0	79	三号	三号	8.56660175
0	80	三天	三天	8.56660175
0	81	三年	三年	8.23727036
0	82	三成	三成	8.56660175
0	83	三明	三明	8.56660175
0	84	三星	三星	6.89861441
0	85	三星公司	三星公司	8.56660175
0	86	三星电子	三星电子	8.56660175
0	87	三是	三是	8.56660175
0	88	三月	三月	8.23727036
0	89	三月份	三月份	8.56660175
0	90	三栋	三栋	8.56660175
0	91	三次	三次	8.56660175
0	0	三点	三点	8.69585609
0	92	三百	三百	7.87885427
0	93	三维	三维	8.56660175
0	94	三里屯	三里屯	7.87885427
0	95	上	上	6.15984106
0	0	上一年	上一年	8.69585609
0	96	上去	上去	8.56660175
0	97	上周	上周	8.23727036
0	98	上市	上市	8.23727036
0	99	上映	上映	8.56660175
0	100	上来	上来	8.56660175
0	101	上海	上海	7.27314568
0	102	上海市	上海市	8.56660175
0	103	上涨	上涨	7.87885427
0	0	上空	上空	8.69585609
0	104	上述	上述	8.56660175
0	105	下	下	7.87885427
0	0	下一代	下一代	8.69585609
0	106	下半年	下半年	8.56660175
0	107	下周	下周	8.56660175
0	108	下滑	下滑	8.56660175
0	109	下课	下课	8.56660175
0	110	下调	下调	8.23727036
0	111	下跌	下跌	7.53082323
0	112	下降	下降	8.23727036
0	113	不	不	6.020751
0	114	不仅	不仅	7.87885427
0	115	不会	不会	7.87885427
0	116	不住	不住	8.56660175
0	117	不再	不再	8.23727036
0	0	不到	不到	8.69585609
0	118	不动产	不动产	8.56660175
0	119	不及	不及	8.56660175
0	120	不可	不可	8.56660175
0	121	不同	不同	8.23727036
0	122	不在意	不在意	8.56660175
0	123	不够	不够	8.56660175
0	124	不好	不好	8.56660175
0	125	不少	不少	8.23727036
0	126	不得不	不得不	8.23727036
0	127	不必	不必	8.56660175
0	128	不断	不断	7.87885427
0	129	不是	不是	8.56660175
0	130	不满	不满	8.56660175
0	131	不用	不用	8.56660175
0	132	不能	不能	7.87885427
0	133	不过	不过	8.56660175
0	134	不远处	不远处	8.56660175
0	135	与	与	5.84279156
0	136	与其	与其	8.56660175
0	137	丑闻	丑闻	8.23727036
0	138	专业	专业	8.56660175
0	139	专业人士	专业人士	8.56660175
0	140	专家	专家	7.87885427
0	141	专心	专心	8.56660175
0	142	专车	专车	8.23727036
0	143	世界	世界	7.53082323
0	144	世界冠军	世界冠军	8.56660175
0	145	世界杯	世界杯	8.56660175
0	146	世纪	世纪	8.56660175
0	147	世锦赛	世锦赛	8.56660175
0	148	业主	业主	8.23727036
0	149	业内人士	业内人士	8.56660175
0	150	业务	业务	7.27314568
0	151	业绩	业绩	8.56660175
0	152	东三环	东三环	8.56660175
0	153	东京	东京	7.06844807
0	154	东便门	东便门	8.56660175
0	155	东北	东北	8.56660175
0	156	东南	东南	7.53082323
0	157	东四环	东四环	8.23727036
0	158	东方	东方	8.23727036
0	159	东西	东西	8.56660175
0	160	东部	东部	8.56660175
0	161	两	两	8.23727036
0	162	两个	两个	7.87885427
0	163	两人	两人	8.23727036
0	164	两名	两名	8.23727036
0	165	两块钱	两块钱	7.87885427
0	166	两大类	两大类	8.56660175
0	167	两家	两家	8.56660175
0	168	两年	两年	8.56660175
0	169	两度	两度	8.56660175
0	170	两张	两张	8.23727036
0	171	两点	两点	8.56660175
0	172	两者	两者	8.56660175
0	173	两辆	两辆	8.56660175
0	174	严厉	严厉	8.56660175
0	175	严格	严格	8.56660175
0	176	严重	严重	8.56660175
0	177	个	个	8.23727036
0	178	个人	个人	8.56660175
0	179	中	中	5.84279156
0	180	中伤	中伤	8.56660175
0	181	中原	中原	8.23727036
0	182	中国	中国	6.75347948
0	183	中国证监会	中国证监会	8.56660175
0	184	中小企业	中小企业	8.56660175
0	185	中年	中年	8.56660175
0	186	中心	中心	8.56660175
0	187	中指	中指	8.56660175
0	0	中新网	中新网	8.69585609
0	188	中止	中止	8.56660175
0	189	中法	中法	8.56660175
0	190	中老年	中老年	8.56660175
0	191	中行	中行	8.23727036
0	192	中长期	中长期	8.56660175
0	193	丰富	丰富	8.56660175
0	194	临时	临时	8.56660175
0	195	临界值	临界值	8.56660175
0	196	临界点	临界点	8.23727036
0	197	为	为	5.78987598
0	198	为主	为主	8.56660175
0	199	为了	为了	7.87885427
0	200	为何	为何	8.56660175
0	201	为例	为例	8.56660175
0	202	为此	为此	8.56660175
0	203	主人	主人	8.23727036
0	204	主力	主力	8.56660175
0	205	主办方	主办方	8.56660175
0	206	主持	主持	8.56660175
0	207	主流	主流	8.56660175
0	208	主管	主管	8.56660175
0	209	主要	主要	7.53082323
0	210	主路	主路	8.56660175
0	211	主题	主题	8.56660175
0	212	主题曲	主题曲	8.56660175
0	213	丽江	丽江	8.23727036
0	0	丽江市	丽江市	8.69585609
0	214	举	举	8.56660175
0	215	举办	举办	8.23727036
0	216	举行	举行	8.56660175
0	217	乃至	乃至	8.23727036
0	218	久	久	8.56660175
0	219	之一	之一	8.56660175
0	220	之中	之中	8.56660175
0	221	之前	之前	8.23727036
0	222	之后	之后	8.23727036
0	223	之外	之外	8.23727036
0	224	之日起	之日起	8.56660175
0	225	之间	之间	7.06844807
0	226	乐园	乐园	8.56660175
0	227	乒乓	乒乓	8.23727036
0	228	乒乓球	乒乓球	6.15984106
0	229	乒乓球拍	乒乓球拍	8.56660175
0	230	乘势	乘势	8.56660175
0	231	乘坐	乘坐	8.56660175
0	232	乘客	乘客	8.56660175
0	233	九	九	6.0878787
0	234	九月	九月	8.23727036
0	235	九零	九零	8.56660175
0	236	也	也	5.56058884
0	237	书城	书城	8.56660175
0	238	买	买	7.87885427
0	239	买家	买家	8.23727036
0	240	买房	买房	8.23727036
0	241	了	了	4.855268
0	242	了解	了解	8.56660175
0	243	予以	予以	7.87885427
0	244	争夺	争夺	8.56660175
0	245	事	事	8.23727036
0	246	事件	事件	8.56660175
0	247	事件簿	事件簿	8.56660175
0	248	事前	事前	8.56660175
0	249	事发	事发	7.87885427
0	250	事后	事后	8.23727036
0	251	事实上	事实上	8.56660175
0	252	事情	事情	8.56660175
0	253	事故	事故	7.53082323
0	254	事项	事项	8.23727036
0	255	二	二	5.95784473
0	256	二三	二三	8.56660175
0	257	二十九	二十九	8.56660175
0	258	二十五	二十五	8.56660175
0	259	二十八日	二十八日	8.23727036
0	260	二店	二店	8.56660175
0	261	二手房	二手房	8.23727036
0	0	二是	二是	8.69585609
0	262	二级	二级	8.56660175
0	263	二线	二线	8.56660175
0	264	二郎	二郎	8.56660175
0	265	二零一	二零一	7.27314568
0	0	二零零三年	二零零三年	8.69585609
0	266	二零零六年	二零零六年	8.56660175
0	267	于	于	6.89861441
0	268	于是	于是	8.56660175
0	269	亏空	亏空	8.56660175
0	270	互动	互动	8.23727036
0	271	五	五	6.23738527
0	272	五万	五万	8.56660175
0	273	五倍	五倍	8.56660175
0	274	五年	五年	7.87885427
0	275	五日	五日	8.56660175
0	276	五点	五点	8.56660175
0	277	亚洲	亚洲	8.56660175
0	278	亡妻	亡妻	8.56660175
0	279	交易	交易	8.23727036
0	280	交易额	交易额	8.56660175
0	281	交汇	交汇	8.56660175
0	282	交流	交流	8.56660175
0	283	交通	交通	8.23727036
0	284	交通委	交通委	8.56660175
0	0	亦	亦	8.69585609
0	285	产业	产业	8.56660175
0	286	产品	产品	7.87885427
0	287	产能	产能	8.56660175
0	288	享受	享受	8.56660175
0	289	亭	亭	8.56660175
0	290	亲子	亲子	8.56660175
0	291	亲爱	亲爱	8.56660175
0	292	人	人	6.62676382
0	293	人们	人们	8.56660175
0	294	人口	人口	6.75347948
0	295	人员	人员	7.87885427
0	296	人士	人士	8.23727036
0	297	人家	人家	8.56660175
0	298	人才	人才	8.56660175
0	299	人数	人数	8.23727036
0	300	人民网	人民网	8.56660175
0	301	人气	人气	8.56660175
0	302	人群	人群	8.56660175
0	303	亿	亿	8.56660175
0	304	亿美元	亿美元	8.56660175
0	305	什么	什么	7.87885427
0	306	仅	仅	8.56660175
0	307	今后	今后	8.56660175
0	308	今天下午	今天下午	8.56660175
0	309	今年	今年	7.87885427
0	310	今年初	今年初	8.56660175
0	311	今生	今生	8.56660175
0	312	仍	仍	7.53082323
0	313	仍会	仍会	8.56660175
0	314	从	从	6.75347948
0	315	从未见过	从未见过	8.56660175
0	316	从来	从来	8.56660175
0	317	他	他	6.89861441
0	318	他人	他人	8.23727036
0	319	他们	他们	6.75347948
0	320	付	付	8.56660175
0	321	仙桃市	仙桃市	8.56660175
0	322	代行	代行	8.56660175
0	323	代表	代表	8.23727036
0	324	以	以	6.75347948
